usc_sec_16_00000576---b000-,1,0
usc_sec_16_00000576---c000-,3,0
usc_sec_16_00000576---d000-,0,3
usc_sec_16_00000576---e000-,3,4
usc_sec_16_00000577----000-,2,0
usc_sec_16_00000577---a000-,1,0
usc_sec_16_00000577---b000-,2,1
usc_sec_16_00000577---c000-,7,4
usc_sec_16_00000577---d000-,7,95
usc_sec_16_00000577---d001-,2,183
usc_sec_16_00000577---e000-,4,1
usc_sec_16_00000577---f000-,0,5
usc_sec_16_00000577---g000-,1,2
usc_sec_16_00000577---g001-,1,2
usc_sec_16_00000577---h000-,4,13
usc_sec_16_00000579---a000-,1,0
usc_sec_16_00000580---a000-,1,0
usc_sec_16_00000580---c000-,1,1
usc_sec_16_00000580---d000-,2,0
usc_sec_16_00000580---f000-,0,1
usc_sec_16_00000580---k000-,0,12
usc_sec_16_00000580---l000-,1,0
usc_sec_16_00000580---m000-,1,0
usc_sec_16_00000580---n000-,0,1
usc_sec_16_00000581----000-,5,2
usc_sec_16_00000581---b000-,9,9
usc_sec_16_00000581---i001-,0,1
usc_sec_16_00000582----000-,0,5
usc_sec_16_00000582---a000-,10,3
usc_sec_16_00000582---a001-,2,3
usc_sec_16_00000582---a004-,2,0
usc_sec_16_00000582---a005-,0,1
usc_sec_16_00000582---a008-,0,1
usc_sec_16_00000583----000-,2,1
usc_sec_16_00000583---a000-,2,1
usc_sec_16_00000583---b000-,1,0
usc_sec_16_00000583---c000-,1,0
usc_sec_16_00000583---d000-,0,4
usc_sec_16_00000583---j001-,1,1
usc_sec_16_00000583---j002-,0,1
usc_sec_16_00000583---j003-,2,3
usc_sec_16_00000583---j004-,0,2
usc_sec_16_00000583---j005-,0,1
usc_sec_16_00000583---j008-,2,2
usc_sec_16_00000585----000-,0,1
usc_sec_16_00000588----000-,1,1
usc_sec_16_00000590---a000-,6,0
usc_sec_16_00000590---b000-,0,1
usc_sec_16_00000590---g000-,10,4
usc_sec_16_00000590---h000-,57,6
usc_sec_16_00000590---h003-,0,2
usc_sec_16_00000590---i000-,7,1
usc_sec_16_00000590---j000-,7,0
usc_sec_16_00000590---k000-,1,0
usc_sec_16_00000590---l000-,1,2
usc_sec_16_00000590---m000-,0,5
usc_sec_16_00000590---n000-,2,1
usc_sec_16_00000590---o000-,3,1
usc_sec_16_00000590---p000-,3,11
usc_sec_16_00000590---q000-,5,0
usc_sec_16_00000590---q003-,0,2
usc_sec_16_00000590---r000-,15,16
usc_sec_16_00000590---y000-,1,3
usc_sec_16_00000590---z000-,2,1
usc_sec_16_00000590---z001-,2,8
usc_sec_16_00000590---z002-,12,2
usc_sec_16_00000590---z003-,4,3
usc_sec_16_00000590---z004-,1,5
usc_sec_16_00000590---z005-,0,2
usc_sec_16_00000590---z006-,0,4
usc_sec_16_00000590---z007-,1,3
usc_sec_16_00000590---z008-,0,1
usc_sec_16_00000590---z010-,7,0
usc_sec_16_00000591----000-,0,1
usc_sec_16_00000594----001-,5,5
usc_sec_16_00000594---a000-,1,0
usc_sec_16_00000595----000-,0,1
usc_sec_16_00000597----000-,0,1
usc_sec_16_00000601----000-,6,0
usc_sec_16_00000604----000-,3,2
usc_sec_16_00000605----000-,2,1
usc_sec_16_00000606----000-,2,2
usc_sec_16_00000607----000-,7,2
usc_sec_16_00000607---a000-,7,0
usc_sec_16_00000608----000-,0,1
usc_sec_16_00000609----000-,0,1
usc_sec_16_00000610----000-,0,1
usc_sec_16_00000611----000-,0,1
usc_sec_16_00000611---a000-,0,1
usc_sec_16_00000612----000-,0,1
usc_sec_16_00000613----000-,0,1
usc_sec_16_00000614----000-,0,2
usc_sec_16_00000615---a000-,7,1
usc_sec_16_00000615---b000-,1,0
usc_sec_16_00000620----000-,45,5
usc_sec_16_00000620---a000-,0,1
usc_sec_16_00000620---b000-,1,4
usc_sec_16_00000620---c000-,7,22
usc_sec_16_00000620---d000-,0,45
usc_sec_16_00000620---e000-,2,9
usc_sec_16_00000620---f000-,2,18
usc_sec_16_00000620---g000-,0,2
usc_sec_16_00000620---h000-,0,4
usc_sec_16_00000620---i000-,1,0
usc_sec_16_00000620---j000-,45,3
usc_sec_16_00000631----000-,17,0
usc_sec_16_00000631---a000-,2,2
usc_sec_16_00000631---r000-,0,1
usc_sec_16_00000632----000-,15,16
usc_sec_16_00000646----000-,10,8
usc_sec_16_00000661----000-,29,2
usc_sec_16_00000662----000-,3,5
usc_sec_16_00000663----000-,2,9
usc_sec_16_00000664----000-,2,5
usc_sec_16_00000665----000-,2,0
usc_sec_16_00000666----000-,0,2
usc_sec_16_00000666---a000-,1,2
usc_sec_16_00000666---b000-,1,0
usc_sec_16_00000666---c000-,12,2
usc_sec_16_00000666---d000-,1,0
usc_sec_16_00000666---e000-,0,3
usc_sec_16_00000666---f000-,4,1
usc_sec_16_00000666---g000-,1,7
usc_sec_16_00000667---b000-,3,0
usc_sec_16_00000667---c000-,0,3
usc_sec_16_00000667---d000-,2,2
usc_sec_16_00000667---e000-,1,1
usc_sec_16_00000668----000-,1,0
usc_sec_16_00000668---d000-,0,1
usc_sec_16_00000668--aa000-,16,15
usc_sec_16_00000668--dd000-,15,7
usc_sec_16_00000668--ee000-,0,3
usc_sec_16_00000668--ff000-,0,1
usc_sec_16_00000668--kk000-,0,1
usc_sec_16_00000669----000-,11,0
usc_sec_16_00000669---a000-,2,1
usc_sec_16_00000669---b000-,12,7
usc_sec_16_00000669---b001-,0,1
usc_sec_16_00000669---c000-,17,6
usc_sec_16_00000669---d000-,0,1
usc_sec_16_00000669---e000-,8,1
usc_sec_16_00000669---f000-,0,1
usc_sec_16_00000669---g000-,5,3
usc_sec_16_00000669---g001-,1,3
usc_sec_16_00000669---h000-,2,11
usc_sec_16_00000669---h001-,3,7
usc_sec_16_00000669---h002-,3,2
usc_sec_16_00000669---k000-,0,12
usc_sec_16_00000670----000-,0,1
usc_sec_16_00000670---a000-,2,3
usc_sec_16_00000670---b000-,3,1
usc_sec_16_00000670---c000-,0,1
usc_sec_16_00000670---c001-,2,1
usc_sec_16_00000670---e000-,0,1
usc_sec_16_00000670---f000-,0,4
usc_sec_16_00000670---g000-,0,1
usc_sec_16_00000670---h000-,3,5
usc_sec_16_00000670---i000-,3,2
usc_sec_16_00000670---j000-,2,2
usc_sec_16_00000670---l000-,0,1
usc_sec_16_00000670---o000-,0,5
usc_sec_16_00000672----000-,1,0
usc_sec_16_00000673----000-,1,0
usc_sec_16_00000673---a000-,0,16
usc_sec_16_00000673---b000-,8,14
usc_sec_16_00000673---c000-,7,0
usc_sec_16_00000674---a000-,2,4
usc_sec_16_00000674---b000-,0,10
usc_sec_16_00000674---c000-,1,0
usc_sec_16_00000674---d000-,0,2
usc_sec_16_00000675----000-,2,0
usc_sec_16_00000676----000-,0,1
usc_sec_16_00000678----000-,1,0
usc_sec_16_00000678---a000-,0,2
usc_sec_16_00000678---b000-,0,2
usc_sec_16_00000680----000-,1,18
usc_sec_16_00000681----000-,0,1
usc_sec_16_00000684----000-,4,0
usc_sec_16_00000685----000-,1,2
usc_sec_16_00000686----000-,0,2
usc_sec_16_00000687----000-,1,1
usc_sec_16_00000688----000-,0,1
usc_sec_16_00000689----000-,2,43
usc_sec_16_00000689---a000-,1,2
usc_sec_16_00000689---b000-,0,1
usc_sec_16_00000689---c000-,0,2
usc_sec_16_00000689---d000-,2,2
usc_sec_16_00000690----000-,10,0
usc_sec_16_00000690---a000-,0,2
usc_sec_16_00000690---c000-,0,4
usc_sec_16_00000690---d000-,1,2
usc_sec_16_00000690---e000-,0,8
usc_sec_16_00000690---f000-,0,2
usc_sec_16_00000690---g000-,0,2
usc_sec_16_00000690---h000-,0,2
usc_sec_16_00000690---i000-,11,0
usc_sec_16_00000691----000-,3,0
usc_sec_16_00000691---a000-,2,1
usc_sec_16_00000691---c000-,1,2
usc_sec_16_00000691---d000-,0,7
usc_sec_16_00000692----000-,1,0
usc_sec_16_00000692---a000-,0,1
usc_sec_16_00000693----000-,1,0
usc_sec_16_00000693---a000-,0,1
usc_sec_16_00000693---b000-,2,0
usc_sec_16_00000693---c000-,0,2
usc_sec_16_00000693---d000-,2,2
usc_sec_16_00000694----000-,3,0
usc_sec_16_00000694---a000-,0,1
usc_sec_16_00000694---b000-,2,4
usc_sec_16_00000695----000-,5,0
usc_sec_16_00000695---a000-,0,2
usc_sec_16_00000695---b000-,0,12
usc_sec_16_00000695---c000-,5,2
usc_sec_16_00000695---d000-,6,0
usc_sec_16_00000695---e000-,3,0
usc_sec_16_00000695---f000-,0,1
usc_sec_16_00000695---g000-,0,2
usc_sec_16_00000695---h000-,0,1
usc_sec_16_00000695---i000-,1,6
usc_sec_16_00000695---j000-,0,4
usc_sec_16_00000695---j001-,6,2
usc_sec_16_00000695---k000-,1,0
usc_sec_16_00000695---l000-,1,0
usc_sec_16_00000695---n000-,0,1
usc_sec_16_00000695---p000-,0,2
usc_sec_16_00000695---r000-,1,2
usc_sec_16_00000696----000-,3,3
usc_sec_16_00000696---a000-,0,2
usc_sec_16_00000696---b000-,3,4
usc_sec_16_00000698----000-,13,4
usc_sec_16_00000698---a000-,0,6
usc_sec_16_00000698---b000-,0,9
usc_sec_16_00000698---c000-,0,9
usc_sec_16_00000698---d000-,0,2
usc_sec_16_00000698---e000-,10,4
usc_sec_16_00000698---f000-,15,7
usc_sec_16_00000698---g000-,1,4
usc_sec_16_00000698---h000-,0,9
usc_sec_16_00000698---i000-,1,11
usc_sec_16_00000698---j000-,0,2
usc_sec_16_00000698---l000-,0,2
usc_sec_16_00000698---m000-,0,2
usc_sec_16_00000698---m001-,0,5
usc_sec_16_00000698---m002-,1,0
usc_sec_16_00000698---m003-,0,1
usc_sec_16_00000698---m004-,13,0
usc_sec_16_00000698---n000-,6,16
usc_sec_16_00000698---o000-,1,0
usc_sec_16_00000698---p000-,5,2
usc_sec_16_00000698---q000-,9,4
usc_sec_16_00000698---r000-,0,13
usc_sec_16_00000698---s000-,0,5
usc_sec_16_00000698---t000-,8,2
usc_sec_16_00000698---u000-,9,5
usc_sec_16_00000698---u001-,0,4
usc_sec_16_00000698---u002-,4,0
usc_sec_16_00000698---u003-,1,18
usc_sec_16_00000698---u004-,1,1
usc_sec_16_00000698---u005-,1,3
usc_sec_16_00000698---u006-,0,3
usc_sec_16_00000698---u007-,9,2
usc_sec_16_00000698---v000-,24,2
usc_sec_16_00000698---v001-,0,9
usc_sec_16_00000698---v002-,19,4
usc_sec_16_00000698---v003-,3,20
usc_sec_16_00000698---v004-,4,17
usc_sec_16_00000698---v005-,1,4
usc_sec_16_00000698---v006-,6,19
usc_sec_16_00000698---v007-,2,19
usc_sec_16_00000698---v008-,2,9
usc_sec_16_00000698---v009-,3,4
usc_sec_16_00000698---v010-,24,4
usc_sec_16_00000698---w000-,0,5
usc_sec_16_00000701----000-,2,0
usc_sec_16_00000703----000-,13,0
usc_sec_16_00000704----000-,2,1
usc_sec_16_00000707----000-,3,1
usc_sec_16_00000708----000-,0,1
usc_sec_16_00000715----000-,11,0
usc_sec_16_00000715---a000-,1,0
usc_sec_16_00000715---b000-,1,0
usc_sec_16_00000715---d001-,0,2
usc_sec_16_00000715---f000-,1,0
usc_sec_16_00000715---g000-,1,0
usc_sec_16_00000715---i000-,3,1
usc_sec_16_00000715---j000-,0,1
usc_sec_16_00000715---k003-,1,0
usc_sec_16_00000715---k004-,0,3
usc_sec_16_00000715---k005-,1,0
usc_sec_16_00000715---l000-,2,2
usc_sec_16_00000715---n000-,2,0
usc_sec_16_00000715---s000-,5,2
usc_sec_16_00000718----000-,5,0
usc_sec_16_00000718---a000-,3,0
usc_sec_16_00000718---b000-,2,2
usc_sec_16_00000718---b001-,0,1
usc_sec_16_00000718---c000-,1,0
usc_sec_16_00000718---d000-,7,3
usc_sec_16_00000718---e000-,0,11
usc_sec_16_00000718---f000-,1,1
usc_sec_16_00000718---g000-,0,1
usc_sec_16_00000718---h000-,1,0
usc_sec_16_00000718---j000-,1,3
usc_sec_16_00000719---a000-,1,0
usc_sec_16_00000719---b000-,0,1
usc_sec_16_00000727----000-,0,1
usc_sec_16_00000730----000-,1,0
usc_sec_16_00000742---a000-,3,0
usc_sec_16_00000742---b001-,0,2
usc_sec_16_00000742---c000-,1,1
usc_sec_16_00000742---c001-,0,1
usc_sec_16_00000742---f000-,4,5
usc_sec_16_00000742---f001-,0,1
usc_sec_16_00000742---g000-,0,1
usc_sec_16_00000742---h000-,0,2
usc_sec_16_00000742---i000-,0,1
usc_sec_16_00000742---j001-,1,0
usc_sec_16_00000742---k000-,0,1
usc_sec_16_00000742---l000-,0,4
usc_sec_16_00000743----000-,0,1
usc_sec_16_00000743---a000-,1,0
usc_sec_16_00000746---a000-,0,2
usc_sec_16_00000753----000-,0,2
usc_sec_16_00000753---a000-,1,0
usc_sec_16_00000753---b000-,0,1
usc_sec_16_00000754----000-,0,1
usc_sec_16_00000754---c000-,0,1
usc_sec_16_00000755----000-,2,2
usc_sec_16_00000756----000-,2,0
usc_sec_16_00000757----000-,3,4
usc_sec_16_00000757---a000-,15,4
usc_sec_16_00000757---b000-,0,13
usc_sec_16_00000757---c000-,0,2
usc_sec_16_00000757---d000-,0,2
usc_sec_16_00000757---e000-,0,6
usc_sec_16_00000757---f000-,13,3
usc_sec_16_00000758----000-,2,0
usc_sec_16_00000758---a000-,1,0
usc_sec_16_00000758---b000-,0,2
usc_sec_16_00000758---d000-,1,2
usc_sec_16_00000758---e000-,10,2
usc_sec_16_00000758---e001-,1,4
usc_sec_16_00000758---e001a,0,5
usc_sec_16_00000758---e003-,0,3
usc_sec_16_00000758---e004-,0,2
usc_sec_16_00000758---e005-,7,2
usc_sec_16_00000760----000-,1,0
usc_sec_16_00000760----001-,0,1
usc_sec_16_00000760----005-,1,0
usc_sec_16_00000760----006-,0,1
usc_sec_16_00000760----007-,1,0
usc_sec_16_00000760----008-,0,1
usc_sec_16_00000760----009-,1,0
usc_sec_16_00000760----010-,0,1
usc_sec_16_00000760----011-,1,0
usc_sec_16_00000760----012-,0,1
usc_sec_16_00000760---a000-,1,0
usc_sec_16_00000760---c000-,1,2
usc_sec_16_00000760---e000-,3,0
usc_sec_16_00000760---f000-,0,3
usc_sec_16_00000760---g000-,2,2
usc_sec_16_00000760--aa001-,0,1
usc_sec_16_00000760--aa002-,0,1
usc_sec_16_00000760--aa003-,0,1
usc_sec_16_00000772----000-,11,19
usc_sec_16_00000773----000-,2,1
usc_sec_16_00000773---a000-,0,2
usc_sec_16_00000773---c000-,1,1
usc_sec_16_00000773---e000-,13,0
usc_sec_16_00000773---f000-,1,6
usc_sec_16_00000773---g000-,0,2
usc_sec_16_00000773---h000-,1,3
usc_sec_16_00000773---i000-,2,5
usc_sec_16_00000773---j000-,0,1
usc_sec_16_00000773---k000-,1,0
usc_sec_16_00000776----000-,7,21
usc_sec_16_00000777----000-,10,0
usc_sec_16_00000777---a000-,1,0
usc_sec_16_00000777---b000-,4,3
usc_sec_16_00000777---c000-,26,12
usc_sec_16_00000777---e000-,6,0
usc_sec_16_00000777---f000-,0,1
usc_sec_16_00000777---g000-,2,5
usc_sec_16_00000777---g001-,1,2
usc_sec_16_00000777---h000-,2,9
usc_sec_16_00000777---k000-,0,2
usc_sec_16_00000777---m000-,8,4
usc_sec_16_00000777---n000-,0,10
usc_sec_16_00000778----000-,1,0
usc_sec_16_00000778---a000-,0,1
usc_sec_16_00000779----000-,9,8
usc_sec_16_00000791---a000-,82,0
usc_sec_16_00000796----000-,20,8
usc_sec_16_00000797----000-,9,1
usc_sec_16_00000797---b000-,0,1
usc_sec_16_00000797---c000-,0,1
usc_sec_16_00000797---d000-,0,4
usc_sec_16_00000800----000-,1,0
usc_sec_16_00000802----000-,1,1
usc_sec_16_00000803----000-,6,6
usc_sec_16_00000804----000-,1,0
usc_sec_16_00000805----000-,0,1
usc_sec_16_00000806----000-,0,1
usc_sec_16_00000807----000-,6,3
usc_sec_16_00000808----000-,5,7
usc_sec_16_00000810----000-,2,0
usc_sec_16_00000811----000-,3,1
usc_sec_16_00000813----000-,0,1
usc_sec_16_00000817----000-,1,0
usc_sec_16_00000818----000-,6,0
usc_sec_16_00000819----000-,0,1
usc_sec_16_00000820----000-,1,1
usc_sec_16_00000823---a000-,5,2
usc_sec_16_00000823---b000-,2,1
usc_sec_16_00000823---c000-,0,8
usc_sec_16_00000823---d000-,0,6
usc_sec_16_00000824----000-,12,45
usc_sec_16_00000824---a000-,4,0
usc_sec_16_00000824---a001-,0,3
usc_sec_16_00000824---a002-,0,1
usc_sec_16_00000824---a003-,1,21
usc_sec_16_00000824---a004-,0,3
usc_sec_16_00000824---b000-,3,1
usc_sec_16_00000824---c000-,0,3
usc_sec_16_00000824---d000-,8,0
usc_sec_16_00000824---e000-,8,2
usc_sec_16_00000824---h000-,2,0
usc_sec_16_00000824---i000-,18,1
usc_sec_16_00000824---j000-,29,3
usc_sec_16_00000824---j001-,3,6
usc_sec_16_00000824---k000-,15,54
usc_sec_16_00000824---l000-,5,0
usc_sec_16_00000824---m000-,4,2
usc_sec_16_00000824---o000-,6,2
usc_sec_16_00000824---p000-,6,9
usc_sec_16_00000824---q000-,3,4
usc_sec_16_00000824---r000-,3,1
usc_sec_16_00000824---s000-,3,4
usc_sec_16_00000824---t000-,3,4
usc_sec_16_00000824---u000-,4,1
usc_sec_16_00000824---v000-,4,2
usc_sec_16_00000824---w000-,0,1
usc_sec_16_00000825----000-,3,0
usc_sec_16_00000825---a000-,3,0
usc_sec_16_00000825---b000-,0,2
usc_sec_16_00000825---e000-,2,0
usc_sec_16_00000825---h000-,1,0
usc_sec_16_00000825---j000-,1,0
usc_sec_16_00000825---k000-,3,2
usc_sec_16_00000825---l000-,2,2
usc_sec_16_00000825---m000-,1,1
usc_sec_16_00000825---n000-,0,4
usc_sec_16_00000825---o000-,2,0
usc_sec_16_00000825---o001-,1,2
usc_sec_16_00000825---p000-,1,3
usc_sec_16_00000825---q001-,0,2
usc_sec_16_00000825---s000-,7,0
usc_sec_16_00000825---s001-,0,1
usc_sec_16_00000825---s002-,0,1
usc_sec_16_00000825---s003-,0,1
usc_sec_16_00000825---s004-,0,2
usc_sec_16_00000825---s005-,0,2
usc_sec_16_00000828---b000-,0,4
usc_sec_16_00000831----000-,7,0
usc_sec_16_00000831---a000-,0,4
usc_sec_16_00000831---b000-,3,0
usc_sec_16_00000831---c000-,1,3
usc_sec_16_00000831---c002-,0,1
usc_sec_16_00000831---c003-,1,0
usc_sec_16_00000831---h000-,7,2
usc_sec_16_00000831---h002-,0,1
usc_sec_16_00000831---j000-,2,0
usc_sec_16_00000831---k001-,7,0
usc_sec_16_00000831---l000-,4,0
usc_sec_16_00000831---m000-,2,1
usc_sec_16_00000831---m001-,0,1
usc_sec_16_00000831---n000-,3,1
usc_sec_16_00000831---n001-,1,3
usc_sec_16_00000831---n002-,0,2
usc_sec_16_00000831---n003-,0,4
usc_sec_16_00000831---n004-,5,6
usc_sec_16_00000831---u000-,1,0
usc_sec_16_00000831---v000-,0,1
usc_sec_16_00000831---y000-,2,0
usc_sec_16_00000831---y001-,1,0
usc_sec_16_00000831--bb000-,2,0
usc_sec_16_00000831--ee000-,0,9
usc_sec_16_00000832----000-,9,1
usc_sec_16_00000832---a000-,3,0
usc_sec_16_00000832---a001-,0,1
usc_sec_16_00000832---c000-,1,0
usc_sec_16_00000832---d000-,4,0
usc_sec_16_00000832---f000-,0,1
usc_sec_16_00000832---h000-,0,1
usc_sec_16_00000832---i000-,1,0
usc_sec_16_00000832---j000-,1,0
usc_sec_16_00000832---k000-,1,0
usc_sec_16_00000832---m000-,0,11
usc_sec_16_00000833----000-,1,1
usc_sec_16_00000833---a000-,1,1
usc_sec_16_00000833---e000-,0,1
usc_sec_16_00000833---g000-,0,1
usc_sec_16_00000833---i000-,1,0
usc_sec_16_00000833---l000-,5,2
usc_sec_16_00000833---m000-,0,2
usc_sec_16_00000833---n000-,0,2
usc_sec_16_00000833---o000-,0,2
usc_sec_16_00000833---p000-,5,2
usc_sec_16_00000833---q000-,0,1
usc_sec_16_00000835----000-,1,0
usc_sec_16_00000835---a000-,3,2
usc_sec_16_00000835---c000-,1,2
usc_sec_16_00000835---c001-,0,2
usc_sec_16_00000835---c002-,0,2
usc_sec_16_00000835---c003-,0,3
usc_sec_16_00000835---c004-,1,0
usc_sec_16_00000835---c005-,1,0
usc_sec_16_00000835---d000-,4,4
usc_sec_16_00000835---e000-,2,3
usc_sec_16_00000835---f000-,0,2
usc_sec_16_00000835---g000-,1,2
usc_sec_16_00000835---h000-,5,2
usc_sec_16_00000835---j000-,2,0
usc_sec_16_00000835---k000-,0,2
usc_sec_16_00000835---l000-,1,4
usc_sec_16_00000835---m000-,2,0
usc_sec_16_00000836----000-,0,1
usc_sec_16_00000837----000-,4,0
usc_sec_16_00000837---a000-,4,0
usc_sec_16_00000837---b000-,5,0
usc_sec_16_00000837---c000-,0,2
usc_sec_16_00000837---d000-,1,2
usc_sec_16_00000837---e000-,2,2
usc_sec_16_00000837---f000-,3,0
usc_sec_16_00000837---g000-,1,0
usc_sec_16_00000837---g001-,0,1
usc_sec_16_00000837---h000-,2,1
usc_sec_16_00000838----000-,11,1
usc_sec_16_00000838---a000-,1,0
usc_sec_16_00000838---b000-,1,0
usc_sec_16_00000838---c000-,1,1
usc_sec_16_00000838---e000-,0,1
usc_sec_16_00000838---f000-,1,0
usc_sec_16_00000838---g000-,1,2
usc_sec_16_00000838---h000-,1,0
usc_sec_16_00000838---i000-,6,11
usc_sec_16_00000838---k000-,5,3
usc_sec_16_00000838---l000-,0,4
usc_sec_16_00000839----000-,4,0
usc_sec_16_00000839---a000-,6,2
usc_sec_16_00000839---b000-,38,13
usc_sec_16_00000839---c000-,22,19
usc_sec_16_00000839---d000-,28,35
usc_sec_16_00000839---d001-,2,3
usc_sec_16_00000839---e000-,11,25
usc_sec_16_00000839---f000-,1,53
usc_sec_16_00000839---g000-,0,4
usc_sec_16_00000839---h000-,0,2
usc_sec_16_00000851----000-,11,25
usc_sec_16_00000901----000-,0,2
usc_sec_16_00000916----000-,3,3
usc_sec_16_00000916---a000-,1,0
usc_sec_16_00000916---b000-,1,0
usc_sec_16_00000916---c000-,1,0
usc_sec_16_00000916---e000-,0,1
usc_sec_16_00000916---f000-,1,1
usc_sec_16_00000916---g000-,0,2
usc_sec_16_00000916---i000-,1,0
usc_sec_16_00000916---j000-,1,0
usc_sec_16_00000916---k000-,0,1
usc_sec_16_00000916---l000-,1,4
usc_sec_16_00000917----000-,0,1
usc_sec_16_00000917---a000-,1,1
usc_sec_16_00000917---b000-,0,1
usc_sec_16_00000931----000-,1,0
usc_sec_16_00000941---b000-,0,1
usc_sec_16_00000941---c000-,7,3
usc_sec_16_00000941---d000-,3,0
usc_sec_16_00000941---e000-,1,0
usc_sec_16_00000941---f000-,0,6
usc_sec_16_00000941---g000-,0,3
usc_sec_16_00000951----000-,2,1
usc_sec_16_00000952----000-,2,0
usc_sec_16_00000955----000-,4,0
usc_sec_16_00000957----000-,0,4
usc_sec_16_00000959----000-,0,1
usc_sec_16_00000961----000-,0,4
usc_sec_16_00000971----000-,3,2
usc_sec_16_00000971---a000-,0,6
usc_sec_16_00000971---b000-,3,7
usc_sec_16_00000971---b001-,1,0
usc_sec_16_00000971---c000-,3,0
usc_sec_16_00000971---d000-,7,3
usc_sec_16_00000971---e000-,0,7
usc_sec_16_00000971---f000-,0,2
usc_sec_16_00000971---h000-,0,4
usc_sec_16_00000971---i000-,2,1
usc_sec_16_00000971---j000-,0,1
usc_sec_16_00000972---a000-,0,1
usc_sec_16_00000972---c000-,0,3
usc_sec_16_00000972---e000-,7,0
usc_sec_16_00000972---f000-,0,3
usc_sec_16_00000972---g000-,0,5
usc_sec_16_00000973----000-,1,1
usc_sec_16_00000973---a000-,0,2
usc_sec_16_00000973---c000-,13,4
usc_sec_16_00000973---d000-,2,4
usc_sec_16_00000973---e000-,2,1
usc_sec_16_00000973---f000-,1,8
usc_sec_16_00000973---g000-,2,4
usc_sec_16_00000973---h000-,4,2
usc_sec_16_00000973---i000-,2,4
usc_sec_16_00000973---j000-,0,5
usc_sec_16_00000973---o000-,0,2
usc_sec_16_00000973---p000-,2,0
usc_sec_16_00000973---r000-,0,1
usc_sec_16_00000981----000-,12,33
usc_sec_16_00001001----000-,6,0
usc_sec_16_00001002----000-,1,1
usc_sec_16_00001003----000-,4,0
usc_sec_16_00001004----000-,1,3
usc_sec_16_00001005----000-,0,1
usc_sec_16_00001006----000-,1,0
usc_sec_16_00001006---a000-,7,1
usc_sec_16_00001007----000-,0,3
usc_sec_16_00001008----000-,0,1
usc_sec_16_00001009----000-,1,0
usc_sec_16_00001012----000-,0,1
usc_sec_16_00001021----000-,3,8
usc_sec_16_00001025----000-,4,12
usc_sec_16_00001029----000-,2,7
usc_sec_16_00001031----000-,0,1
usc_sec_16_00001032----000-,4,12
usc_sec_16_00001052----000-,0,2
usc_sec_16_00001055----000-,2,0
usc_sec_16_00001056----000-,0,2
usc_sec_16_00001081----000-,6,12
usc_sec_16_00001091----000-,0,1
usc_sec_16_00001105----000-,0,1
usc_sec_16_00001131----000-,55,0
usc_sec_16_00001132----000-,35,0
usc_sec_16_00001133----000-,8,8
usc_sec_16_00001136----000-,1,0
usc_sec_16_00001151----000-,4,0
usc_sec_16_00001153----000-,0,2
usc_sec_16_00001154----000-,2,0
usc_sec_16_00001155----000-,1,1
usc_sec_16_00001157----000-,0,1
usc_sec_16_00001164----000-,0,1
usc_sec_16_00001165----000-,1,1
usc_sec_16_00001166----000-,1,3
usc_sec_16_00001168----000-,2,1
usc_sec_16_00001169---a000-,0,3
usc_sec_16_00001172----000-,0,1
usc_sec_16_00001174----000-,0,1
usc_sec_16_00001175----000-,0,5
usc_sec_16_00001181----000-,1,0
usc_sec_16_00001220----000-,3,0
usc_sec_16_00001220---a000-,1,2
usc_sec_16_00001220---b000-,1,0
usc_sec_16_00001220---c000-,1,0
usc_sec_16_00001220---d000-,0,4
usc_sec_16_00001222----000-,2,1
usc_sec_16_00001223----000-,0,2
usc_sec_16_00001225----000-,0,5
usc_sec_16_00001241----000-,2,0
usc_sec_16_00001242----000-,1,4
usc_sec_16_00001243----000-,2,0
usc_sec_16_00001244----000-,10,14
usc_sec_16_00001245----000-,1,0
usc_sec_16_00001246----000-,6,7
usc_sec_16_00001247----000-,0,5
usc_sec_16_00001248----000-,0,5
usc_sec_16_00001249----000-,0,7
usc_sec_16_00001250----000-,0,3
usc_sec_16_00001251----000-,0,1
usc_sec_16_00001261----000-,1,0
usc_sec_16_00001262----000-,0,1
usc_sec_16_00001271----000-,9,0
usc_sec_16_00001272----000-,0,1
usc_sec_16_00001273----000-,6,2
usc_sec_16_00001274----000-,13,176
usc_sec_16_00001275----000-,0,4
usc_sec_16_00001276----000-,13,33
usc_sec_16_00001277----000-,7,3
usc_sec_16_00001278----000-,13,9
usc_sec_16_00001279----000-,1,8
usc_sec_16_00001280----000-,4,5
usc_sec_16_00001281----000-,13,1
usc_sec_16_00001282----000-,1,4
usc_sec_16_00001283----000-,0,4
usc_sec_16_00001285----000-,0,1
usc_sec_16_00001285---a000-,1,0
usc_sec_16_00001285---b000-,0,4
usc_sec_16_00001286----000-,0,1
usc_sec_16_00001287----000-,0,1
usc_sec_16_00001301----000-,3,0
usc_sec_16_00001302----000-,1,1
usc_sec_16_00001303----000-,1,1
usc_sec_16_00001304----000-,1,1
usc_sec_16_00001306----000-,1,0
usc_sec_16_00001307----000-,0,1
usc_sec_16_00001331----000-,1,0
usc_sec_16_00001333----000-,1,5
usc_sec_16_00001334----000-,2,0
usc_sec_16_00001337----000-,2,0
usc_sec_16_00001338----000-,0,3
usc_sec_16_00001338---a000-,0,3
usc_sec_16_00001361----000-,12,0
